product_sku,product_name,category,subcategory,brand,cost_price,retail_price,launch_date,discontinuation_date,supplier,weight_kg,dimensions_cm,stock_level,reorder_point,log_retail_price,log_cost_price,retail_price_log,cost_price_log,stock_level_log,retail_price_adj,cost_price_adj,stock_level_adj,product_name_realistic
BOO-HOM-2302,HomeComfort Modern Gear,Books,Children Books,HomeComfort,17.16,48.64,2023-03-24,,"Turner, Miller and Hubbard",4.04,79x13x38,123,27,3.9047969603364066,2.8992213731731473,3.8844462376579116,2.8425810940598164,4.8121924854206695,48.200931857978446,22.775128682084215,121,Canyon Ultra Smart Thermostat 2024
BEA-TEC-2303,TechPro Premium Item,Beauty,Fragrances,TechPro,10.17,21.41,2023-03-12,2024-08-11,James-Short,31.38,8x13x12,25,67,3.1095072878128356,2.413231613081109,3.0638581026015914,2.3194422100604686,3.218915824068222,21.45047040859505,8.72118462360171,24,Harbor Flex Wireless Earbuds
BOO-FAS-2304,FashionForward Pro Gear Kit 770,Books,Children Books,FashionForward,32.55,61.66,2022-08-30,,Wells PLC,47.08,13x96x41,387,99,4.137723285524046,3.5130368634176907,4.121635422458004,3.482777368654578,5.958427277005772,61.8648793090619,43.066101402549435,384,Canyon Ultra Blender
AUT-KIT-2305,KitchenMaster Premium Gear Kit 167,Automotive,Car Care,KitchenMaster,8.95,17.67,2022-06-26,2024-09-08,Taylor Group,30.48,9x80x24,331,86,2.9269179575536315,2.2975725511705014,2.871868286331605,2.191653532286764,5.802121396520535,18.033549741271166,7.431816046077537,336,Vertex Desk Lamp
AUT-SMA-2306,SmartLife Modern Accessory Series 303,Automotive,Accessories,SmartLife,20.6,45.22,2023-03-26,,"Phillips, Walters and Evans",40.7,53x82x40,383,47,3.8334126048462345,3.0726933146901194,3.811539466849824,3.0252910757955354,5.948037600143294,45.42980519348978,28.507495875805738,386,Nimbus Trail Shoes
ELE-SMA-2307,SmartLife Pro Laptop Model 150,Electronics,Headphones,SmartLife,54.1,134.12,2023-08-08,,"Wong, Bernard and Smith",11.74,27x46x32,93,36,4.906163272499545,4.009149716158869,4.898734921598028,3.9908341858524357,4.532610245783618,134.4156935214084,88.84776286359764,91,Terra Lite Portable Speaker
BEA-KIT-2308,KitchenMaster Pro Tool,Beauty,Hair Care,KitchenMaster,53.37,81.23,2023-12-30,,"Thomas, Williams and Armstrong",13.28,60x89x13,13,37,4.409520198982804,3.995812531157829,4.397284637062863,3.9772487903458535,2.5650262775800314,81.07266118869195,63.225340894554655,12,Pulse Wireless Earbuds
SPO-OUT-2309,OutdoorAdventure Modern Tool,Sports,Fitness Equipment,OutdoorAdventure,30.79,51.07,2023-02-25,2024-02-02,Medina-Arroyo,33.07,89x8x45,411,94,3.952588967174808,3.459151774922711,3.9331972406595526,3.427189961936409,6.018595647583299,51.37852861147158,40.01842236492476,406,Nimbus Wireless Earbuds
BEA-STY-2310,StyleMax Pro Product,Beauty,Hair Care,StyleMax,19.64,50.13,2023-09-22,,Clark-Figueroa,29.81,79x62x14,459,24,3.934371409091908,3.027230940613362,3.914619631275412,2.97756830292632,6.129052388707409,49.71851254945698,26.012501914305894,464,Granite Edge Wireless Earbuds
ELE-TEC-2311,TechPro Ultra Camera,Electronics,Headphones,TechPro,123.69,363.82,2022-03-14,,"Cooper, Gutierrez and Brewer",46.41,38x43x39,70,30,5.899404081258768,4.825830657008495,5.8966592398340705,4.817778435386918,4.2485095276616045,364.2069203229393,224.65317274259235,66,Granite Edge Desk Lamp
AUT-FAS-2312,FashionForward Advanced Tool,Automotive,Car Parts,FashionForward,70.19,202.89,2023-08-08,,"Thomas, White and Jensen",48.63,52x61x5,276,32,5.317580632728883,4.265352359115782,5.312663960254958,4.2512058507423305,5.620404488898992,202.93664052863065,143.9614973049645,279,Granite Lite Coffee Grinder
ELE-BEA-2313,BeautyGlow Premium Speaker,Electronics,Smartphones,BeautyGlow,95.37,234.87,2022-04-06,,Lee-White,9.07,29x53x41,43,48,5.463280805795784,4.568194949863196,5.459032169587933,4.557764063590821,3.7612233712371035,235.18095181456326,130.38711304067172,39,Harbor Ultra Wireless Earbuds
BOO-STY-2314,StyleMax Pro Product,Books,Children Books,StyleMax,20.27,45.61,2023-08-28,,"Phelps, York and Randolph",8.35,90x59x40,462,74,3.8418151103846494,3.0572976292121457,3.820126990723609,3.0091419604639085,6.135567055581561,45.56327191882794,31.84220025557716,461,Aurora Prime Yoga Mat
CLO-SMA-2315,SmartLife Modern Hat,Clothing,Shoes,SmartLife,4.27,10.81,2023-08-26,,"Murray, Dunn and Roberts",35.7,38x16x42,216,24,2.468946630209271,1.6620303625532709,2.3804716316511167,1.451613827240533,5.3752830373030775,10.950706141292596,6.230374673152043,218,Vertex Max Coffee Grinder
HOM-TEC-2316,TechPro Modern Tool,Home & Garden,Garden Tools,TechPro,7.7,13.6,2022-10-18,,King and Sons,40.44,75x76x19,170,58,2.681021528714291,2.1633230256605382,2.6100697927420065,2.0412203288596382,5.135804319385902,13.62587460771739,8.942886348421345,167,Terra Desk Lamp
HOM-FAS-2317,FashionForward Classic Table Series 719,Home & Garden,Furniture,FashionForward,15.26,44.09,2023-12-20,,"Carpenter, Lynn and Howard",41.77,53x54x39,127,43,3.8086604924329928,2.7887081041196646,3.7862329993698465,2.725235025856311,4.84419496044334,44.31695773132023,20.85463449853993,127,Solstice Select Trail Shoes
BOO-TEC-2318,TechPro Ultra Equipment,Books,Children Books,TechPro,11.61,20.05,2023-03-31,2025-04-23,"Rios, Garcia and Harvey",16.97,54x23x15,477,55,3.0469005601283903,2.534490149976828,2.998229153752578,2.4518667957098,6.167518587322203,19.63999738238998,9.26460972623316,475,Solstice Prime Portable Speaker 2025
BOO-SMA-2319,SmartLife Ultra Tool,Books,Non-Fiction,SmartLife,16.97,25.47,2023-08-11,,Stewart Group,38.96,39x73x30,272,99,3.27601201623901,2.8887037007954675,3.2375012889913655,2.831447079246135,5.605805742759827,25.03914504231075,15.250337692011964,277,Solstice Edge Wireless Earbuds 2023
BOO-KIT-2320,KitchenMaster Premium Equipment Model 504,Books,Non-Fiction,KitchenMaster,21.14,46.91,2024-02-10,,Jensen-Torres,30.14,13x59x6,319,18,3.8693242508950307,3.0973859272804907,3.8482308723403666,3.051166980442092,5.7651942375761696,46.66216116932994,30.78173780703544,320,Terra Ultra Blender 2025
ELE-STY-2321,StyleMax Smart Phone,Electronics,Tablets,StyleMax,92.73,265.15,2024-01-13,,"Hernandez, Knight and Aguirre",33.09,81x86x15,420,36,5.584060059618766,4.540418308758395,5.580295703583139,4.529692044812134,6.040257092226961,264.8163537865109,173.44837768746527,424,Lumen Eco Blender
BEA-STY-2322,StyleMax Smart Product,Beauty,Fragrances,StyleMax,18.85,39.8,2022-01-01,,Jackson-Edwards,49.05,10x37x25,284,75,3.708682081410116,2.9882040071331994,3.6838669122903918,2.93651291389402,5.648977759281768,40.164347895260356,19.18707891092709,281,Nimbus Classic Smart Thermostat
ELE-AUT-2323,AutoCare Premium Laptop,Electronics,Headphones,AutoCare,88.81,278.74,2024-02-08,,Joseph Ltd,7.32,20x83x11,219,50,5.6338606003511575,4.497696327682858,5.630279447691364,4.486499256270413,5.389076296016121,278.4648297076109,186.21728624978118,219,Aurora Action Camera 2024
BEA-SPO-2324,SportElite Ultra Gear System 526,Beauty,Skincare,SportElite,21.29,44.77,2022-03-06,,Hill-Ward,37.04,100x13x38,64,99,3.823628854665551,3.1041381473977774,3.8015382722528743,3.058237478905388,4.1588987082376025,45.23634795070275,32.40624533201865,68,Solstice Max Trail Shoes 2025
HOM-OUT-2325,OutdoorAdventure Premium Tool,Home & Garden,Home Decor,OutdoorAdventure,3.39,9.71,2022-01-03,,"Quinn, Humphrey and Ford",23.14,75x23x11,139,20,2.3711778844596574,1.47932922708708,2.2731562823032334,1.220829921392359,4.934481127349418,9.550157875935685,7.3166114866843905,142,Terra Prime Portable Speaker
SPO-SMA-2326,SmartLife Pro Product,Sports,Team Sports,SmartLife,8.62,20.99,2023-02-08,,Hampton-Tucker,47.36,74x59x44,339,78,3.09058780456667,2.263844264677615,3.0440461338325417,2.1540850846756014,5.826003057228607,20.678475557374924,12.682579528698634,344,Vertex Flex Action Camera
BOO-KIT-2327,KitchenMaster Classic Accessory,Books,Non-Fiction,KitchenMaster,17.64,38.12,2023-06-03,,Thompson PLC,15.69,16x46x26,301,43,3.6666338451666167,2.925309809257445,3.6407390787860012,2.8701690505786455,5.707113587002493,38.403904536999626,23.316821589143355,305,Aurora Flex Trail Shoes
HOM-STY-2328,StyleMax Pro Tool System 795,Home & Garden,Furniture,StyleMax,6.76,11.97,2023-12-05,,Wilkinson and Sons,49.73,36x94x29,455,98,2.5626389983283526,2.048982334195127,2.482403519569882,1.9110228900548727,6.120299616750733,12.12553361999086,5.621840160259245,450,Harbor Action Camera
ELE-STY-2329,StyleMax Pro Speaker Kit 845,Electronics,Tablets,StyleMax,99.48,187.68,2023-09-03,,"Gonzalez, Gross and Sims",38.59,55x31x31,160,41,5.240052458416061,4.609958702719888,5.234738384905166,4.599956618935204,5.075180065214296,187.6782318021241,133.5339104996176,157,Terra Water Bottle 2022
SPO-STY-2330,StyleMax Ultra Gear,Sports,Outdoor Gear,StyleMax,79.65,126.15,2023-05-13,2023-12-04,"Jones, Smith and Hunter",29.75,88x78x24,413,27,4.845367491868129,4.390118804571218,4.837471675087067,4.3776420363560575,6.023450014265608,126.20425627991888,81.73031688695131,409,Terra Coffee Grinder 2024
HOM-KIT-2331,KitchenMaster Ultra Table Edition 484,Home & Garden,Home Decor,KitchenMaster,60.15,151.8,2022-10-08,,Hess PLC,37.05,76x83x32,220,73,5.02912987673242,4.113329862133181,5.02256386496153,4.096841442420688,5.393632091796577,152.01481774270684,72.4559937701324,222,Aurora Prime Trail Shoes
SPO-AUT-2332,AutoCare Classic Gear Set 909,Sports,Fitness Equipment,AutoCare,16.58,48.02,2022-11-19,,Hammond-Lewis,18.27,61x48x39,456,13,3.8922283780999667,2.866761892257031,3.8716175907931074,2.8081971497071487,6.122495002494437,47.75388564650468,22.470617427816638,457,Pulse Select Coffee Grinder
BOO-BEA-2333,BeautyGlow Advanced Product System 924,Books,Children Books,BeautyGlow,76.83,185.4,2023-03-12,2024-09-20,Arnold PLC,12.98,56x53x13,437,91,5.2278949022514904,4.354526960971297,5.2225156531317545,4.341595188879544,6.079935483422491,185.88640723773563,120.11153735117531,433,Lumen Flex Wireless Earbuds 2022
CLO-AUT-2334,AutoCare Ultra Shirt Kit 442,Clothing,Shoes,AutoCare,13.72,44.01,2022-12-22,,"Kennedy, Rowe and Diaz",2.78,93x91x32,82,33,3.806884687304841,2.6892071133007303,3.784416880823,2.6188546222977394,4.406731442311845,44.47529729890385,27.412366866025483,82,Canyon Portable Speaker
ELE-HOM-2335,HomeComfort Ultra Laptop,Electronics,Laptops,HomeComfort,38.97,113.71,2023-03-15,,Vance PLC,23.97,89x65x24,205,27,4.742407204293176,3.688129172723232,4.7336513476366315,3.662792119350618,5.323014857175291,113.85731917262,77.27332794810432,202,Solstice Max Coffee Grinder
AUT-KIT-2336,KitchenMaster Pro Equipment Series 281,Automotive,Car Care,KitchenMaster,11.56,22.22,2022-04-13,2024-03-08,"Vincent, Anderson and Mason",40.78,37x73x38,327,59,3.1450139762697455,2.5305171610400525,3.100992784211484,2.4475508632442313,5.789963228996553,21.925551601910563,9.361729238170026,329,Granite Flex Yoga Mat
ELE-OUT-2337,OutdoorAdventure Premium Phone,Electronics,Smartphones,OutdoorAdventure,40.35,101.79,2023-02-10,,Sanders PLC,24.78,76x21x17,447,20,4.6326880720248305,3.7220724214697003,4.622911867464248,3.6975913947159578,6.102560831747532,101.96662367758267,76.73421725684095,451,Canyon Water Bottle 2024
CLO-KIT-2338,KitchenMaster Advanced Jacket,Clothing,Accessories,KitchenMaster,8.93,33.89,2022-10-07,,Bates PLC,49.71,57x38x15,326,64,3.5522002551986827,2.295560478057081,3.52311998561896,2.189416394888408,5.786900448846666,33.470754440799595,14.275284494031473,323,Canyon Classic Portable Speaker 2025
ELE-STY-2339,StyleMax Elite Phone Model 334,Electronics,Laptops,StyleMax,64.74,183.19,2023-05-06,,"Martin, Palmer and Griffin",21.56,94x80x29,443,78,5.215967833531011,4.185707568236073,5.210523865597367,4.170379248498098,6.093572027378931,182.7300394521617,96.19885407217652,447,Nimbus Pro Trail Shoes 2022
ELE-OUT-2340,OutdoorAdventure Advanced Camera Model 626,Electronics,Headphones,OutdoorAdventure,64.11,131.09,2022-05-11,2024-05-30,Knight PLC,34.77,34x69x25,449,42,4.883483508435773,4.176078147248771,4.875884110209718,4.160600357999166,6.107025114911266,130.852529230741,76.85899912551744,452,Nimbus Pro Desk Lamp
HOM-TEC-2341,TechPro Premium Pot,Home & Garden,Bedding,TechPro,20.14,37.9,2023-10-31,,"Brennan, Thomas and Dennis",32.65,48x99x14,445,35,3.6609942506244004,3.051166980442092,3.634951112088381,3.0027078872904163,6.098076529354726,37.86337049760453,29.79606355064876,440,Solstice Water Bottle 2025
AUT-STY-2342,StyleMax Elite Product Kit 558,Automotive,Car Parts,StyleMax,29.76,57.39,2023-07-05,,Williams-Juarez,36.85,67x92x44,375,20,4.067144642295446,3.4262151446374434,4.049870072120271,3.393165209964891,5.926928692633522,57.75090705530021,35.21428105633316,374,Lumen Eco Desk Lamp
SPO-SMA-2343,SmartLife Smart Product,Sports,Athletic Wear,SmartLife,58.65,144.72,2023-11-26,,Brown LLC,24.52,8x29x40,275,58,4.981686972140363,4.0884941485439255,4.97480084108704,4.0715875750994845,5.616774734023596,144.94262568837098,92.31406816727534,272,Aurora Ultra Yoga Mat
BEA-STY-2344,StyleMax Modern Gear,Beauty,Makeup,StyleMax,47.21,117.2,2022-03-04,,Williams and Sons,3.46,54x36x7,130,52,4.772378104971998,3.875566468417531,4.763881877142913,3.8546057345581954,4.867542142733689,117.43785239077599,86.37700549528051,130,Solstice Water Bottle
BEA-TEC-2345,TechPro Classic Tool,Beauty,Makeup,TechPro,5.28,15.67,2022-11-29,,"Velez, Ward and Harrison",25.2,23x39x44,457,39,2.813610696762703,1.8373699804801074,2.7517480563679295,1.6639260977181702,6.124685579075618,15.596983467759113,8.382382880656067,461,Pulse Select Coffee Grinder
HOM-BEA-2346,BeautyGlow Premium Chair,Home & Garden,Kitchen,BeautyGlow,2.02,5.64,2023-10-12,,Keith-Williams,25.78,96x55x33,242,74,1.8931119634883424,1.1052568313867783,1.7298840655099674,0.7030975114131134,5.488941858379554,5.489016292696023,2.2589477728724,238,Canyon Pro Smart Thermostat
HOM-STY-2347,StyleMax Classic Lamp,Home & Garden,Home Decor,StyleMax,46.57,89.33,2022-09-18,,"Nguyen, Padilla and Boyd",47.78,38x38x32,27,78,4.503469631161752,3.8622023104441903,4.492337377713747,3.840956556994286,3.295873902355512,89.20361798772491,51.30318401451067,30,Harbor Desk Lamp 2024
CLO-AUT-2348,AutoCare Pro Jacket,Clothing,Accessories,AutoCare,4.08,9.94,2023-12-23,,Davenport-Baker,5.45,87x92x46,386,95,2.392425796993835,1.6253112615903906,2.2965670206684825,1.4060969884160703,5.95583996013505,10.417896572461336,5.3558269744407125,386,Harbor Max Blender
HOM-KIT-2349,KitchenMaster Pro Table,Home & Garden,Kitchen,KitchenMaster,16.41,48.25,2023-06-09,,"Hudson, Bennett and Gray",43.72,99x54x44,290,84,3.8969093676180977,2.8570447537800976,3.876395827784995,2.7978909051019993,5.669884371250436,47.79930700758423,36.93069192726294,291,Vertex Portable Speaker
SPO-KIT-2350,KitchenMaster Premium Gear,Sports,Outdoor Gear,KitchenMaster,7.01,13.82,2023-08-16,,"Valdez, Houston and Black",41.89,18x40x33,348,27,2.695977619867941,2.080690761080268,2.626116818339524,1.9473377010464987,5.852205353333564,14.1796908662,8.974797138680227,347,Harbor Desk Lamp
HOM-SPO-2351,SportElite Premium Chair,Home & Garden,Garden Tools,SportElite,3.97,11.82,2023-07-08,,Kaufman-Walker,19.13,37x27x22,67,36,2.551006451492524,1.6034198401085373,2.469793011977952,1.3787660946990992,4.2047075446527185,11.897101900400946,8.963950018329436,70,Vertex Ultra Desk Lamp
AUT-KIT-2352,KitchenMaster Modern Product,Automotive,Tools,KitchenMaster,32.7,60.73,2022-04-16,,Gomez-Parrish,5.73,87x89x40,255,13,4.122770036405805,3.517497837358316,4.106437809909484,3.487375077903208,5.541267466719364,60.66984311080579,33.66458360826255,250,Terra Flex Desk Lamp 2022
SPO-KIT-2353,KitchenMaster Smart Product,Sports,Outdoor Gear,KitchenMaster,39.78,90.37,2022-02-20,,Sparks-Eaton,27.9,32x26x14,62,15,4.514917197010529,3.708191765146309,4.503912353913864,3.683364273425826,4.127150513947278,90.59075250720684,38.465480034882354,61,Pulse Prime Coffee Grinder
AUT-TEC-2354,TechPro Elite Product Series 116,Automotive,Car Parts,TechPro,11.95,19.06,2023-06-19,,Shaw and Sons,21.76,19x10x6,260,90,2.9987277825337895,2.5610957881455465,2.947591898226056,2.4807312783775197,5.560685477161977,19.046935562596207,10.195613319217635,265,Vertex Ultra Water Bottle
BOO-SMA-2355,SmartLife Pro Item,Books,Children Books,SmartLife,1.95,5.32,2022-07-13,,Martin-Jones,39.86,41x12x20,459,80,1.843719208158766,1.0818051703517284,1.6714733033535532,0.6678293725756554,6.129052388707409,5.685954773320027,4.374084354988456,463,Canyon Desk Lamp
HOM-SPO-2356,SportElite Pro Tool,Home & Garden,Bedding,SportElite,12.29,19.3,2023-05-10,,"Campbell, Hernandez and Moore",39.17,75x87x13,99,50,3.0106208860477417,2.587011872725154,2.9601050959108397,2.5087859235779435,4.595129951093676,19.692687826731035,12.960417918399774,104,Vertex Blender
HOM-KIT-2357,KitchenMaster Advanced Pot,Home & Garden,Garden Tools,KitchenMaster,28.58,44.36,2022-07-23,,"Love, Wilson and Hall",49.73,63x56x16,1,57,3.8146306594194965,3.3870984572826535,3.7923381624821664,3.3527071725017215,0.0009995003330834232,44.28328650833598,25.672555526097682,1,Lumen Coffee Grinder 2024
AUT-AUT-2358,AutoCare Classic Equipment,Automotive,Car Care,AutoCare,5.31,10.6,2023-12-07,2025-08-21,Cortez-Olson,48.62,90x54x32,137,21,2.451005098112319,1.8421356765531218,2.3608540011180215,1.6695918352538475,4.919988225071559,10.38129124129035,6.630706134165694,138,Terra Desk Lamp
ELE-SMA-2359,SmartLife Advanced Tablet,Electronics,Smartphones,SmartLife,65.59,183.15,2023-12-22,,Mendoza-Garza,49.66,33x41x5,413,67,5.2157506428910745,4.198554416122531,5.210305489224823,4.183423245305645,6.023450014265608,183.2405033220215,85.48946342927354,411,Canyon Coffee Grinder
BOO-STY-2360,StyleMax Classic Tool,Books,Educational,StyleMax,19.81,56.95,2022-10-03,,"Whitaker, Johnson and Williams",23.52,71x83x5,188,81,4.05958056978576,3.035433640405543,4.0421736898931915,2.9861868607104594,5.236447281964739,57.35411607870436,27.193398714926918,183,Aurora Desk Lamp 2022
AUT-SMA-2361,SmartLife Classic Tool System 244,Automotive,Tools,SmartLife,33.83,69.92,2024-01-14,,"Vargas, Taylor and Hunt",31.13,25x54x43,235,11,4.2615524812060075,3.5504790843779097,4.24735173134728,3.521347982792617,5.459589769454254,69.63644894522555,38.66686331837114,240,Granite Portable Speaker
BOO-OUT-2362,OutdoorAdventure Classic Tool,Books,Non-Fiction,OutdoorAdventure,22.37,63.67,2023-08-03,2025-07-24,"Thomas, Jackson and Nielsen",49.75,89x87x36,400,88,4.169297415458502,3.1514531485507664,4.153713494028934,3.107720775502038,5.991467047104857,63.790507251892215,41.503177098607935,402,Nimbus Lite Coffee Grinder
ELE-TEC-2363,TechPro Advanced Monitor,Electronics,Tablets,TechPro,20.63,47.63,2022-03-21,,"Mullen, Greene and Elliott",44.85,7x93x43,121,26,3.8842406244156944,3.0740812399649675,3.863462814812769,3.0267463270831603,4.795798810025401,47.758929015690676,33.32930651267949,125,Solstice Classic Yoga Mat
ELE-HOM-2364,HomeComfort Classic Camera,Electronics,Smartphones,HomeComfort,180.65,415.84,2023-10-09,,Johns Ltd,28.0,28x53x5,154,20,6.032702455124227,5.202081758667211,6.03030057089318,5.196561457593649,5.03695909589904,416.068450761967,315.2343751878071,152,Canyon Trail Shoes
BOO-KIT-2365,KitchenMaster Advanced Product,Books,Fiction,KitchenMaster,17.41,46.6,2023-01-05,,"Nicholson, Valentine and Robinson",15.79,20x63x36,233,47,3.8628327612373745,2.9128939952449864,3.8416005411316,2.8570447537800976,5.451042745401984,46.23893633142472,30.427112508777817,230,Canyon Coffee Grinder
BEA-HOM-2366,HomeComfort Modern Gear,Beauty,Skincare,HomeComfort,19.6,34.83,2022-03-18,2024-08-03,"Haney, Dillon and Jackson",39.88,87x75x14,143,21,3.5787855313168624,3.0252910757955354,3.5504790843779097,2.975529566236472,4.962851623242449,35.041508465388446,22.241931468550693,144,Aurora Eco Coffee Grinder
BOO-HOM-2367,HomeComfort Classic Gear Collection 717,Books,Children Books,HomeComfort,8.67,25.27,2022-12-09,,Burke-Norton,3.81,11x95x21,369,56,3.2684276036974484,2.269028309465203,3.2296179214001026,2.1598687907924505,5.910799354063955,25.670851870252328,13.59710141585494,365,Pulse Flex Blender
HOM-STY-2368,StyleMax Advanced Pot Edition 953,Home & Garden,Kitchen,StyleMax,13.48,37.1,2022-11-23,,Hanson PLC,25.34,5x78x14,64,56,3.6402142821326553,2.6727683869575705,3.6136169696133895,2.601207105484161,4.1588987082376025,36.78608944669284,19.744421090622204,66,Canyon Prime Water Bottle
SPO-KIT-2369,KitchenMaster Premium Accessory Kit 508,Sports,Fitness Equipment,KitchenMaster,9.06,16.57,2023-12-23,,Jackson-Jennings,20.56,11x63x15,108,27,2.866192902199006,2.3085671646715933,2.8075938314384716,2.203869120054888,4.682140486340613,16.3127924584254,12.592770154094667,108,Granite Eco Smart Thermostat
HOM-HOM-2370,HomeComfort Elite Tool,Home & Garden,Garden Tools,HomeComfort,17.19,48.67,2022-10-14,2023-07-12,Carlson-Jones,24.33,88x71x16,82,98,3.905401129119259,2.900871992530031,3.885062823845363,2.844327819394758,4.406731442311845,49.13196719216081,31.537626666464813,83,Granite Desk Lamp
HOM-SPO-2371,SportElite Pro Table,Home & Garden,Garden Tools,SportElite,93.74,150.8,2023-07-10,,Cruz-Rodriguez,39.76,52x5x35,33,17,5.02256386496153,4.5511362974956056,5.015954455573856,4.54052499249456,3.4965378640376557,150.4873574136553,109.44771738644883,32,Vertex Select Wireless Earbuds
AUT-OUT-2372,OutdoorAdventure Premium Item Model 101,Automotive,Car Care,OutdoorAdventure,5.84,14.12,2023-04-20,,Mills PLC,5.55,89x16x25,95,64,2.716018370751387,1.922787731634459,2.647592232065096,1.7647307968401356,4.553887417860929,14.467297391502187,10.66637549616806,98,Nimbus Portable Speaker 2025
ELE-TEC-2373,TechPro Advanced Laptop,Electronics,Gaming,TechPro,10.87,32.7,2023-03-28,2025-04-29,"Barnes, Hernandez and Davis",6.89,10x9x34,36,65,3.517497837358316,2.4740142086215764,3.487375077903208,2.386006701133118,3.5835467158480925,32.69243229931908,15.335338030908845,35,Harbor Prime Action Camera
BOO-TEC-2374,TechPro Premium Equipment Kit 949,Books,Educational,TechPro,75.49,225.12,2022-03-30,,Valenzuela-Greene,28.74,44x76x50,167,99,5.42106583180709,4.337160013333775,5.416633593366079,4.324000197151533,5.117999800422779,224.87228645291512,176.1276009142704,172,Vertex Eco Wireless Earbuds 2025
HOM-HOM-2375,HomeComfort Modern Vase,Home & Garden,Kitchen,HomeComfort,16.64,39.26,2023-02-27,,"Gordon, Wilson and Olson",29.8,40x65x12,211,21,3.695358420211645,2.8701690505786455,3.670206188848315,2.8118094353930627,5.351862872801329,39.623334903247056,25.05489853156724,210,Aurora Yoga Mat
BOO-FAS-2376,FashionForward Smart Gear,Books,Non-Fiction,FashionForward,11.0,17.86,2024-02-29,,Winters PLC,3.63,38x47x7,78,55,2.937043277205311,2.4849066497880004,2.882563575448353,2.3978952727983707,4.356721647120231,17.80639914990261,13.04707874670151,75,Lumen Ultra Smart Thermostat 2024
AUT-SPO-2377,SportElite Elite Item,Automotive,Accessories,SportElite,51.21,99.61,2024-01-16,,Prince Ltd,12.88,35x48x14,215,77,4.611251656303959,3.955274047422461,4.601262561157074,3.935934825474459,5.370642679279637,99.6245210068511,44.65847618795326,220,Canyon Trail Shoes
ELE-BEA-2378,BeautyGlow Classic Phone,Electronics,Headphones,BeautyGlow,29.8,72.31,2023-08-26,,"Reynolds, Fisher and Golden",49.49,37x43x39,257,34,4.294697025235495,3.427514689979529,4.28096243218686,3.3945083935113587,5.549079975938233,72.17204870201178,41.656536940377634,252,Granite Lite Desk Lamp 2024
BOO-HOM-2379,HomeComfort Advanced Product,Books,Educational,HomeComfort,103.9,308.79,2023-10-08,,"Moreno, Perez and Lang",14.97,22x74x8,169,52,5.735894648572188,4.653007515402251,5.732661434206578,4.6434288981051814,5.1299046320653305,308.8810918344063,218.5172320301568,165,Canyon Trail Shoes
ELE-FAS-2380,FashionForward Ultra Camera Model 559,Electronics,Headphones,FashionForward,107.55,286.92,2022-12-27,2024-08-04,Bell-Ballard,8.06,77x28x5,304,14,5.6626826637707754,4.6872108963243,5.659203431258233,4.677955855713739,5.717030990874496,286.59025339513335,171.67589729945018,306,Canyon Max Portable Speaker
BOO-AUT-2381,AutoCare Pro Item,Books,Educational,AutoCare,12.95,33.01,2024-01-19,2026-03-23,"Johnston, Coleman and Scott",5.18,34x17x10,51,69,3.526654599019104,2.6354795082673745,3.4968105458651015,2.5610957881455465,3.9318452403752318,32.90325990591872,16.695293600356592,46,Canyon Edge Trail Shoes 2024
AUT-STY-2382,StyleMax Premium Product,Automotive,Accessories,StyleMax,139.99,271.92,2023-04-01,,Kent Inc,2.79,94x27x15,324,13,5.609178711947223,4.9486889658772695,5.605507905387861,4.941570991486734,5.780746602207319,272.38002407588857,113.51513672590374,325,Vertex Flex Portable Speaker
SPO-SPO-2383,SportElite Advanced Gear,Sports,Team Sports,SportElite,11.64,18.92,2022-07-01,,George-Stephens,44.66,90x22x16,224,50,2.991724252156452,2.5368663887187113,2.9402195636237325,2.454447442303292,5.4116505161307895,18.682970764047106,13.298942110290419,223,Vertex Max Coffee Grinder
AUT-TEC-2384,TechPro Premium Product,Automotive,Car Care,TechPro,39.17,103.38,2023-12-18,,Lopez-Fletcher,4.04,19x48x18,441,33,4.6480380862152675,3.693120448371191,4.638411519767893,3.66791114767774,6.089047143017972,103.53360193125046,46.12704521125248,438,Pulse Select Blender
HOM-BEA-2385,BeautyGlow Modern Pot,Home & Garden,Home Decor,BeautyGlow,26.29,52.84,2023-03-25,,Lane Inc,47.8,68x17x33,360,34,3.9860166853364722,3.306520334720247,3.9672684796541247,3.26918863874179,5.886106809224075,52.668686262940206,22.451520905047445,365,Nimbus Pro Water Bottle
AUT-FAS-2386,FashionForward Premium Gear,Automotive,Tools,FashionForward,64.82,154.58,2023-01-10,,"Smith, Pena and Watts",45.68,90x13x8,4,60,5.047160068778628,4.186923743515194,5.040711761678725,4.171614197713401,1.3865443298750981,154.84800366317288,67.116046195855,5,Terra Desk Lamp
HOM-SPO-2387,SportElite Ultra Pot Kit 692,Home & Garden,Home Decor,SportElite,81.89,137.39,2022-10-12,,Ortiz-Rodriguez,46.89,32x59x7,259,88,4.930075786237839,4.417514427603435,4.9228235969358565,4.405376883282097,5.556831922695945,137.02825618750396,74.79471643908644,262,Harbor Yoga Mat
BEA-STY-2388,StyleMax Pro Tool System 196,Beauty,Hair Care,StyleMax,20.67,60.63,2023-11-01,,Pearson-King,30.81,27x74x27,177,41,4.121148764974151,3.075928815548268,4.1047898200836395,3.028683373693677,5.176155382275383,61.090424624176975,33.48193521274425,173,Nimbus Water Bottle
